index,username,tweet_id,tweet_text,translated_text,org_step_1,org_step_2,relevant,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image
2004,abitor_v,1.68E+18,"#แสนปิติ #แสนดี ผลงานพ่อมึงก็ใช่ว่าจะดีมาก ไม่ต่างเหี้ยไรก็ยุคอัศวินเลย ห้วยขวางให้พ่อมึงวิ่งไปดูบ้าง น้ำก็ท่วมเหมือนเดิม โคตรเน่าโคตรเละ ขายของบนทางเท้าสกปรกชิบหาย บังคับใช้กฏหมายก็อ่อนปวกเปียก ปล่อยให้ไอ้พวกวินขับบนทางเท้าเหมือนเดิม มันต่างจากยุคอัศวินตรงไหนว่ะ ?

#ชัชชาติ","#Saen Piti #Saen Dee Your father's work isn't very good. It's no different from the knight era. Huai Khwang, let your father run and take a look. The water flooded as usual. Very, very rotten. Selling things on a dirty sidewalk. Law enforcement is weak. Let those bastards drive on the sidewalk as usual. How is it different from the knight era?

#Chatchart",สนง.เทศกิจ,สนง.เทศกิจ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-17 17:02:46,2024-02-20 22:52:41,https://twitter.com/abitor_v/status/1680986412638961664,ห้วยขวาง,,
2059,patara_sang,1.68E+18,ท่าน สส ครับ ผมจะแจ้งใครได้บ้างครับ ฟุตบาทเป็นหลุม หลุมจากการถอนเสาไฟฟ้าออก แต่ยังไม่ได้กลบทำให้เรียบร้อย ถ้าฝนตกหนัก หรือตอนกลางคืนคนอาจเดินตกได้ครับ พิกัดก่อนถึงปากซอยเจริญกรุง 109,"Sir, who can I inform? The footpath is a hole. Holes from removing electric poles But we haven't completely covered it yet. If it rains heavily or at night, people may walk on it. Location before reaching the entrance of Soi Charoen Krung 109.",สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""เจริญกรุง"" OR ""เจริญนคร"" OR ""เจริญราษฎร์"" OR ""เชื้อเพลิง"" OR ""เตาปูน"" OR ""เทพลีลา"" OR ""เทียมร่วมมิตร"" OR ""เพชรบุรี"" OR ""เพชรเกษม"" OR ""เพลินจิต"" OR ""เยาวราช"" OR ""เย็นอากาศ"" OR ""เลียบทางด่วน"" OR ""เลียบด่วน"" OR ""เลียบทางด่วนเอกมัย-รามอินทรา"")",2023-07-12 10:38:49,2024-02-20 22:07:31,https://twitter.com/patara_sang/status/1679077847061917696,เจริญกรุง,,
2099,Lingkung1992,1.68E+18,"เส้นลาซาล-แบริ่ง กทมเลย เทศกิจมาไล่ก็ตั้งแผงท้าย มาวางขายบนฟุตบาทแทน
รถจอดซื้อ ติดเหมือนเดิม","Lasalle-Bearing line, Bangkok, Loei. The municipality came to chase it and set up a rear panel. to be sold on the footpath instead
The car was parked and bought as usual.",สนง.เทศกิจ,สนง.เทศกิจ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ราชินี"" OR ""รามคำแหง"" OR ""รามคำแหง-ศรีนครินทร์"" OR ""รามอินทรา"" OR ""ราษฎร์บูรณะ"" OR ""ร่มเกล้า"" OR ""ร่มเกล้า-สุวินทวงศ์"" OR ""ลาซาล"" OR ""ลาซาล-แบริ่ง"" OR ""ลาดกระบัง"" OR ""ลาดปลาเค้า"" OR ""ลาดพร้าว"" OR ""ลาดพร้าววังหิน"" OR ""ลาดหญ้า"" OR ""วงศ์สว่าง"")",2023-07-09 23:26:08,2024-02-20 21:43:20,https://twitter.com/Lingkung1992/status/1678183784531763202,ลาซาล,,
2123,jellyjerty,1.68E+18,ฟุตบาทด้วย ฟุตบาทย่านเจริญกรุง เยาวราชคือเดินสบายมากซึ่งศรีนครินทร์ฟุตบาทคือทุเรศหมามาก เหมือนเอาปูนเอากรวดมาลงๆเสร็จปุ๊บไป นั่งรถยังลำบากเลย,"Footpath too. Footpath in Charoenkrung area. Yaowarat is very easy to walk, while Srinakarin footpath is very ugly. It's like taking cement and gravel, and it's done. It's still difficult to sit in the car.",สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""วงเวียนเล็ก"" OR ""วงเวียนใหญ่"" OR ""วงแหวนอุตสาหกรรม"" OR ""วชิรธรรมสาธิต"" OR ""วรจักร"" OR ""วังหลัง"" OR ""วัชรพล"" OR ""วัฒนธรรม"" OR ""วิทยุ"" OR ""วิภาวดีรังสิต"" OR ""วิสุทธิกษัตริย์"" OR ""วุฒากาศ"" OR ""ศรีนครินทร์"" OR ""ศรีนครินทร์-ร่มเกล้า"" OR ""ศรีอยุธยา"")",2023-07-08 14:42:50,2024-02-20 21:47:20,https://twitter.com/jellyjerty/status/1677689704026886145,ศรีนครินทร์,,
2136,m78a,1.68E+18,"ระยะทางที่เดินมาตามผู้ที่ร้องความช่วยเหลือ ยาวมาก เป็นทางเดินแคบติดริมคลอง ที่บางส่วนมีที่ติดกับที่ของราชพัสดุ บางส่วนชำรุด ซ่อมไปตามสภาพ บ้านต้นเรื่องที่เขียนขอความช่วยเหลือ เจ้าของอยู่มา 72 ปี 
เขตบ้านติดหนองจอก-ลาดกระบัง","The distance followed by those who called for help was very long, a narrow walkway next to the canal. Some of them are adjacent to government property. Some are damaged and must be repaired according to their condition. The house where the original story was written asking for help The owner has been here for 72 years.
The house area is next to Nong Chok-Lat Krabang.",สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""พระนคร"" OR ""หนองจอก"" OR ""บางรัก"" OR ""บางเขน"" OR ""บางกะปิ"" OR ""ปทุมวัน"" OR ""ป้อมปราบศัตรูพ่าย"" OR ""พระโขนง"" OR ""มีนบุรี"" OR ""ลาดกระบัง"" OR ""ยานนาวา"" OR ""สัมพันธวงศ์"" OR ""พญาไท"" OR ""ธนบุรี"" OR ""บางกอกใหญ่"")",2023-07-07 12:06:59,2024-02-20 20:58:45,https://twitter.com/m78a/status/1677288095849521153,หนองจอก,,
2217,GGwarinn,1.68E+18,มีจีเนียสกว่านี้ค่ะ ถอดป้ายทะเบียนออกแล้วขับชิลๆบนทางเท้าเพียบบบ พิกัด ถ. อโศก-ดินแดง,There's more genius than this. Take off the license plate and drive leisurely on the sidewalk. Location: Asoke-Din Daeng Rd.,สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""อนุสาวรีย์ชัยฯ"" OR ""อรุณอมรินทร์"" OR ""อังรีดูนังต์"" OR ""อัสสัมชัญ"" OR ""อาจณรงค์"" OR ""อิสรภาพ"" OR ""อุดมสุข"" OR ""อู่ทองนอก"" OR ""อู่ทองใน"" OR ""อโศก-ดินแดง"" OR ""อโศก-เพชรบุรี"" OR ""อโศก"" OR ""อ่อนนุช"" OR ""เกษมราษฎร์"" OR ""เกียกกาย"")",2023-07-02 8:01:13,2024-02-20 22:03:26,https://twitter.com/GGwarinn/status/1675414308929556482,ดินแดง,,
2224,TarotYouuuu,1.68E+18,คุณชัชชาติไปตรวจทางเท้าที่เดอะมอลล์ท่าพระ ปรากฎว่าแค่เขี่ยเบาๆ พื้นก็แตกแล้ว โครงการระดับพันล้าน ทำไมทำงานห่วยแตกขนาดนี้ เละเทะที่สุดแล้วจริงๆ!!!!!!,Mr. Chatchat went to inspect the sidewalk at The Mall Tha Phra. It turned out that it was just a gentle push. The floor is broken. Billion-dollar project Why is work so lousy? Really the most messy thing ever!!!!!!,สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-02 2:53:57,2024-02-20 22:52:41,https://twitter.com/TarotYouuuu/status/1675336981080047617,ท่าพระ,,
2248,triedasfuck1,1.67E+18,สมควรจริงบางคน แม่งจอดแช่ข้างฟุตบาทหน้าเซนพระราม9 ไฟขึ้นว่าง พอบอกไปบางกะปิแม่งไม่มองหน้าไม่พูดกับกูเลย นั่งเก๊กหน้าตึงส่ายหัวครั้งเดียว รอเหมาแต่ต่างชาติ,"Some people really deserve it. Damn it was parked next to the sidewalk in front of Zen Rama 9. The light came on and it was free. When I told them to go to Bang Kapi, they didn't look at me or talk to me at all. Sitting with a tight expression, he shook his head once. Waiting to hire only foreigners",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-06-30 16:53:06,2024-02-20 21:31:19,https://twitter.com/triedasfuck1/status/1674823384281255936,บางกะปิ,,
2273,kaewkaewwtnp,1.67E+18,พญาไทเมื่อเช้าก็วิ่งบนฟุตบาทจ้า มีการมองหน้าก่อนด้วย,"Phaya Thai, this morning I ran on the sidewalk. There is also a look ahead.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-06-28 14:08:09,2024-02-20 21:31:19,https://twitter.com/kaewkaewwtnp/status/1674057098433290241,พญาไท,,
2275,mamuang,1.67E+18,เยี่ยมมาซักทีจุดนี้ ถนนพระราม4 แยกพระโขนง ตรงนี้แหละมอไซขึ้นฟุตบาทเยอะที่สุดที่เคยเห็นแล้ว,"It's great to visit this spot on Rama 4 Road, Phra Khanong Intersection. This is where the most motorcycles are on the sidewalk that I've ever seen.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""พระรามที่ 9"" OR ""พระราม9"" OR ""พระรามที่1"" OR ""พระราม1"" OR ""พระราม 1"" OR ""พระรามที่2"" OR ""พระราม2"" OR ""พระราม 2"" OR ""พระรามที่3"" OR ""พระราม4"" OR ""พระราม 3"" OR ""พระรามที่4"" OR ""พระราม4"" OR ""พระราม 4"" OR ""พระรามที่5"")",2023-06-28 10:00:39,2024-02-20 22:15:05,https://twitter.com/mamuang/status/1673994813803491330,พระโขนง,,
2276,xero_blue98,1.67E+18,พระโขนงใช่ไหมคะ เราเจอทุกวันที่เดิน เหมือนเป็นคนผิดที่ไม่หลบ งงทางเท้าไหมอ่ะ,"Phra Khanong, right? We meet every day we walk. It's like it's the wrong person for not avoiding it. Confused about the sidewalk?",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""พระนคร"" OR ""หนองจอก"" OR ""บางรัก"" OR ""บางเขน"" OR ""บางกะปิ"" OR ""ปทุมวัน"" OR ""ป้อมปราบศัตรูพ่าย"" OR ""พระโขนง"" OR ""มีนบุรี"" OR ""ลาดกระบัง"" OR ""ยานนาวา"" OR ""สัมพันธวงศ์"" OR ""พญาไท"" OR ""ธนบุรี"" OR ""บางกอกใหญ่"")",2023-06-28 9:45:42,2024-02-20 20:58:45,https://twitter.com/xero_blue98/status/1673991050648756233,พระโขนง,,
2279,iridescence1996,1.67E+18,ฟุตบาทในกทมนี่เหี้ยทุกจุดเลยไหม เดินไปศาลเจ้าแม่ทับทิมมาละสะดุด เจ็บนิ้วเท้าไม่หายเลย แถวๆตลาดสามย่านนั่น เคล็ดไปละมั้ง เฮงซวยจริงๆ,Are the footpaths in Bangkok bad everywhere? Walking to the Thapthim Shrine and stumbling. The toe pain never goes away. Near Sam Yan Market I screwed it up. I'm really out of luck.,สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-06-28 5:31:56,2024-02-20 23:06:14,https://twitter.com/iridescence1996/status/1673927186951319554,สามย่าน,,
2325,PochaccoMy,1.67E+18,ถนนพญาไทวันนี้ยังเจอมอเตอร์ไซค์ขี่ขึ้นฟุตบาทอยู่เลยค่ะ ทั้งขี่ทางเดียวกับถนนและสวนทาง คนเดินเท้าโดนเฉี่ยวไปเฉี่ยวมา มองด้วยตาก็ไม่สำนึก ช่วยปรับจริงจังด้วยค่ะ,"On Phayathai Road today you can still see motorcycles riding up the sidewalk. Both ride in the same direction as the road and in the opposite direction. Pedestrians were hit and miss. Looking at it with my eyes, I don't realize it. Please help me adjust.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-06-25 3:19:59,2024-02-20 21:31:19,https://twitter.com/PochaccoMy/status/1672806819549556736,พญาไท,,
2344,Chompou_Mamiaw,1.67E+18,เป็นคนนึงที่เคยเกือบโดนรถมอไซค์ชนบนทางเท้าจ้า  ลงบันไดมาจากbts สะพานควาย มอไซค์แม่งขับมาบนทางเท้าจากข้างหลังเร็วมากๆ คือถ้านี่เดินเร็วอีกนิดนึงคือโดนชนไปแล้ว เฉียดไปนิดเดียวเอง บอกเลยว่าไม่สงสารค่ะ สมควรโดนแล้ว 2000 ยังดูใจดีเกินไปด้วยซ้ำ,"I am someone who was almost hit by a motorcycle on the sidewalk. Coming down the stairs from Saphan Khwai BTS, a motorcycle was driving very fast on the sidewalk from behind. That is, if we walked a little faster, we'd already been hit. Just a little too close. Let me tell you, I don't feel sorry for you. I deserve it. 2000 still seems too kind.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ศาลาธรรมสพน์"" OR ""ศาลาแดง"" OR ""ศิริพงษ์"" OR ""สนามไชย"" OR ""สมเด็จพระนเรศวรมหาราช"" OR ""สมเด็จพระปิ่นเกล้า"" OR ""สมเด็จพระเจ้าตากสิน"" OR ""สมเด็จเจ้าพระยา"" OR ""สวนสยาม"" OR ""สวนหลวง"" OR ""สวรรคโลก"" OR ""สะพานควาย"" OR ""สะพานพุทธ"" OR ""สังคโลก"" OR ""สาทร-คอนแวนต์"")",2023-06-24 10:27:42,2024-02-20 21:51:31,https://twitter.com/Chompou_Mamiaw/status/1672552069558042624,สะพานควาย,,
2376,viggy_noi,1.67E+18,เมื่อวานช่วงเที่ยงๆยังเห็นขี่ขึ้นมากันเยอะเลยนะ ตรงเส้นลาดพร้าวช่วงบิ๊กซีอิมฯ ไปถึงเดอะมอลล์บางกะปิ วานผู้ว่าชัชชาติเร่งติดกล้องโซนนี้ด้วยนะคะ + แถวเลีบด่วนฯด้วยค่ะ  #ทางเท้า #มอเตอร์ไซด์,"Yesterday around noon we still saw a lot of people riding up. At Lat Phrao line, near Big C Im. Arrive at The Mall Bangkapi Yesterday Governor Chatchat rushed to install cameras in this zone as well + the area along the expressway as well. #Sidewalk #Motorbikes",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-06-23 22:34:45,2024-02-20 23:06:14,https://twitter.com/viggy_noi/status/1672372648750485504,บางกะปิ,,
2519,SersTytmissmay,1.67E+18,ก็ถ้าไม่อยากจ่ายค่าปรับ 2000 ก็หยุดเถอะ ทุกวันนี้เลิกงานเดินกลับบ้านจากพร้อมพงษ์ไปทองหล่อ ต้องเดินหลบให้คุณพรี่มอไซค์ได้ขับรถวิ่งบนฟุตบาทตลอด เดี๊ยนทนมานานละ ขอบคุณท่านชัชชาติค่ะ,"Well, if you don't want to pay the 2000 baht fine, just stop. These days I get off work and walk home from Phrom Phong to Thonglor. You have to walk around so you can ride your motorcycle and run on the sidewalk all the time. I've endured it for a long time. Thank you Chatchat.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ดินแดง"" OR ""ตรีเพชร"" OR ""ตากสิน"" OR ""ทรงวาด"" OR ""ทวีวัฒนา"" OR ""ทองหล่อ"" OR ""ท่าข้าม"" OR ""ท่าดินแดง"" OR ""ท่าทราย"" OR ""ท่าพระ"" OR ""ท้ายวัง"" OR ""ธนิยะ"" OR ""นครปฐม"" OR ""นครราชสีมา"" OR ""นครลุง"")",2023-06-22 6:38:44,2024-02-20 21:18:44,https://twitter.com/SersTytmissmay/status/1671769673598386176,ทองหล่อ,,
2548,yoktipp3,1.67E+18,เห็นรถใหญ่ปีนขึ้นมาจอดบนฟุตบาท เขตเพิ่งทำพื้นแตกไปหลายแผ่น มอไซด์ก็วิ่งย้อนศรเกือบทุกคน สี่แยกท่าพระ,Saw a large car climb up and park on the sidewalk. The district just broke several floors. Motorbikes run in reverse at almost everyone at Tha Phra intersection.,สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ดินแดง"" OR ""ตรีเพชร"" OR ""ตากสิน"" OR ""ทรงวาด"" OR ""ทวีวัฒนา"" OR ""ทองหล่อ"" OR ""ท่าข้าม"" OR ""ท่าดินแดง"" OR ""ท่าทราย"" OR ""ท่าพระ"" OR ""ท้ายวัง"" OR ""ธนิยะ"" OR ""นครปฐม"" OR ""นครราชสีมา"" OR ""นครลุง"")",2023-06-21 11:10:14,2024-02-20 21:18:44,https://twitter.com/yoktipp3/status/1671475608466128897,ท่าพระ,,
2635,sn_inmymind,1.67E+18,ฟุตบาทเพชรบุรีมุ่งหน้าอโศกเลยจ่ะ ฉันเดินไปทำงานทุกวัน ต้องคอยหลบพวกวินมอไซค์/แกรบ/คนขี่มอไซค์ส่วนตัว มาแย่งใช้ทางเท้า ไม่หลบก็บีบแตรด้วยนะ ป้ายห้ามขับขี่บทฟุตบาทก็ใหญ่กระแทกหน้า แต่ทำเป็นมองไม่เห็นกัน ฉันเตรียมถ่ายเลขทะเบียนละ น่าจะได้หลายบาท,"Phetchaburi footpath heading towards Asoke. I walk to work every day. Have to avoid motorcycle taxi drivers/grab/personal motorbike riders. Came to compete for use of the sidewalk If you don't hide, honk your horn too. The sign prohibiting driving on the sidewalk is large and slammed in front of the person. But pretend not to see each other I'm preparing to take a photo of the registration number. You should get several baht.",สนง.ตำรวจแห่งชาติ,สนง.ตำรวจแห่งชาติ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""อนุสาวรีย์ชัยฯ"" OR ""อรุณอมรินทร์"" OR ""อังรีดูนังต์"" OR ""อัสสัมชัญ"" OR ""อาจณรงค์"" OR ""อิสรภาพ"" OR ""อุดมสุข"" OR ""อู่ทองนอก"" OR ""อู่ทองใน"" OR ""อโศก-ดินแดง"" OR ""อโศก-เพชรบุรี"" OR ""อโศก"" OR ""อ่อนนุช"" OR ""เกษมราษฎร์"" OR ""เกียกกาย"")",2023-06-17 7:57:13,2024-02-20 22:03:26,https://twitter.com/sn_inmymind/status/1669977483603742720,อโศก,,
2668,PuPoPu_error,1.67E+18,"ไปเดินเที่ยว เห็นเลยค่ะ ว่าสกปรก  ถนนบรรทัดทอง   เยาวราช   และเส้น รัชโยธิน    ไม่มีการแก้ไขตรงไหน  ฝาท่อพังทางเดิน เป็นหลุมก็เป็นอยู่อย่างนั้น   
รถก็ยังติดเหมือนเดิม    แต่มี1 เรื่องที่ ชช ไม่ทำค่ะลาออก  ตามนโยบาย   ถ้าทำไม่ได้ลาออกทันที","Went for a walk and saw that Banthat Thong Road, Yaowarat Road, and Ratchayothin Road were dirty. There was no improvement anywhere. Manhole cover breaks the walkway It's a hole, that's how it is.
The traffic is still stuck as before, but there is 1 thing that C.C. won't do. I will resign according to policy. If I can't do it, I will resign immediately.",สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""นครสวรรค์"" OR ""นครไชยศรี"" OR ""นนทรี"" OR ""นราธิวาสราชนครินทร์"" OR ""นวมินทร์"" OR ""นวลจันทร์"" OR ""นักกีฬาแหลมทอง"" OR ""นางลิ้นจี่"" OR ""นานา"" OR ""บรมราชชนนี"" OR ""บรรทัดทอง"" OR ""บางกอกน้อย"" OR ""บางกะปิ"" OR ""บางขุนนนท์"" OR ""บางขุนพรหม"")",2023-06-13 14:41:41,2024-02-20 21:23:00,https://twitter.com/PuPoPu_error/status/1668629719103979533,บรรทัดทอง,,
2710,jerry24hrs,1.67E+18,มันไม่ทำกรวยอะไรหรอก เจริญกรุงทั้งเส้น วางสองฝั่งฟุตบาท เดินได้เเค่คนเดียว ที่แบบนี้ไม่จัดการ ส่วยเทศกิจ ไอ้ผู้ว่าหัวกระด….,"It doesn't cone anything. Charoen Krung the whole line Place on both sides of the footpath Can walk alone A place like this doesn't deal with paying tribute to the municipal government, that bastard-headed governor....",สนง.โยธา,สนง.โยธา,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""เจริญกรุง"" OR ""เจริญนคร"" OR ""เจริญราษฎร์"" OR ""เชื้อเพลิง"" OR ""เตาปูน"" OR ""เทพลีลา"" OR ""เทียมร่วมมิตร"" OR ""เพชรบุรี"" OR ""เพชรเกษม"" OR ""เพลินจิต"" OR ""เยาวราช"" OR ""เย็นอากาศ"" OR ""เลียบทางด่วน"" OR ""เลียบด่วน"" OR ""เลียบทางด่วนเอกมัย-รามอินทรา"")",2023-06-10 12:00:43,2024-02-20 22:07:31,https://twitter.com/jerry24hrs/status/1667502046998859781,เจริญกรุง,,
2741,perryfong90,1.67E+18,"อยากให้จัดการแผงขายอาหาร ""ร้านเจ๊หมู"" ตรงแยกเตาปูน ถนนกรุงเทพ-นนท์ฝั่งขาออกครับ
จริงๆ ร้านนี้มีตึกแถวของตัวเอง 2 คูหา แต่แทบไม่ตั้งในร้านตัวเองเลย เอามาตั้งบนทางเท้าหมด จนเดินลำบากมาก และมีผ้าใบห้อยลงมาเสี่ยงโขกหัว","I would like you to manage the food stall ""Jay Moo Restaurant"" at Tao Poon Intersection, Bangkok-Non Road, on the outbound side.
Actually, this shop has 2 shophouses of its own, but they rarely set up their own shop. Put it all on the sidewalk. Until it was very difficult to walk and there was a canvas hanging down, risking a headbutt",สนง.เทศกิจ,สนง.เทศกิจ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""เจริญกรุง"" OR ""เจริญนคร"" OR ""เจริญราษฎร์"" OR ""เชื้อเพลิง"" OR ""เตาปูน"" OR ""เทพลีลา"" OR ""เทียมร่วมมิตร"" OR ""เพชรบุรี"" OR ""เพชรเกษม"" OR ""เพลินจิต"" OR ""เยาวราช"" OR ""เย็นอากาศ"" OR ""เลียบทางด่วน"" OR ""เลียบด่วน"" OR ""เลียบทางด่วนเอกมัย-รามอินทรา"")",2023-06-07 14:53:06,2024-02-20 22:07:31,https://twitter.com/perryfong90/status/1666458263859101700,เตาปูน,,
2768,tigernet_,1.67E+18,เหตุเกิดที่พญาไทเห็นแล้วช็อกเลย มีร้านเป็นสัดเป็นส่วน แต่ให้ลูกค้ามารอนอกร้าน ไม่พอเอาเก้าอี้มาตั้งขวางทางเดินไปครึ่งทาง คนใช้ฟุตบาทต้องเดินหลบเกือบลงถนน กุงงมาก,The incident at Phaya Thai was shocking when I saw it. There are separate shops. But let customers wait outside the store. It was not enough to put a chair halfway across the walkway. People using the footpath had to walk away and almost go down the road. I was very confused.,สนง.เทศกิจ,สนง.เทศกิจ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""พระนคร"" OR ""หนองจอก"" OR ""บางรัก"" OR ""บางเขน"" OR ""บางกะปิ"" OR ""ปทุมวัน"" OR ""ป้อมปราบศัตรูพ่าย"" OR ""พระโขนง"" OR ""มีนบุรี"" OR ""ลาดกระบัง"" OR ""ยานนาวา"" OR ""สัมพันธวงศ์"" OR ""พญาไท"" OR ""ธนบุรี"" OR ""บางกอกใหญ่"")",2023-06-05 13:01:17,2024-02-20 20:58:45,https://twitter.com/tigernet_/status/1665705349192777729,พญาไท,,
2771,stelllastarry,1.67E+18,ปากซอยทองหล่อมันจะมีร้านขายผลไม้เจ้าดังอยู่ ลูกค้าเท่าที่เห็นส่วนใหญ่เป็นคนร่ำรวยเพราะขับรถแพงๆ แต่มารยาทแปลกๆ แบบขับเลี้ยวเข้าซอยมาแล้วจอดเลย หน้าร้านคือพ้นหัวโค้งมานิดเดียว ฟุตบาทยังขาวแดงอยู่เลย จอดละลงไปซื้อ  รถที่จะเลี้ยวมาติดยาวเป็นทางไม่สน ฉันต้องได้กินข้าวเหนียวมะม่วง,"At the entrance of Soi Thonglor, there is a famous fruit shop. As far as I can see, most of the customers are rich people because they drive expensive cars. But strange manners Driving, turning into an alley and then parking. The front of the store is just beyond the curve. The footpath is still red and white. Stop and go down to buy. The car that was about to turn was stuck in a long road without paying attention. I must eat mango sticky rice.",สนง.เทศกิจ,สนง.เทศกิจ,TRUE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ดินแดง"" OR ""ตรีเพชร"" OR ""ตากสิน"" OR ""ทรงวาด"" OR ""ทวีวัฒนา"" OR ""ทองหล่อ"" OR ""ท่าข้าม"" OR ""ท่าดินแดง"" OR ""ท่าทราย"" OR ""ท่าพระ"" OR ""ท้ายวัง"" OR ""ธนิยะ"" OR ""นครปฐม"" OR ""นครราชสีมา"" OR ""นครลุง"")",2023-06-05 11:13:09,2024-02-20 21:18:44,https://twitter.com/stelllastarry/status/1665678137278222336,ทองหล่อ,,
